participant_id,prolific_id,timestamp_iso,trial_index,block,trial_id,audio_file,audio_url,target_image,distractor_image,target_side,left_image,right_image,choice,choice_image,is_correct,reaction_time_ms,headphone_type,timestamp_iso,recognize,understand,meaning_match,msa_dialect,natural,dialect_best,dialect_second,understand_other,msa_instruction,msa_vowels,msa_reading,msa_listening,other_languages,percent_english,percent_arabic,percent_other,language_switching,family_preference,age,gender,country_of_residence,attention_audio,attention_response,attention_index,final_feedback,completion_code
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:29:58.640Z,121,Trials,271,271_creaky.wav,https://benebular.github.io/pharylary/data/audio/271_creaky.wav,158.png,63.png,left,158.png,63.png,left,158.png,yes,553,Wired over-ear headphones,2026-01-28T05:29:58.640Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:29:59.871Z,255,Trials,53,53_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/53_non-creaky.wav,56.png,151.png,right,151.png,56.png,right,56.png,yes,2432,Wired Over-ear Headphones.,2026-01-28T05:29:59.871Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:00.237Z,,AttentionCheck,,,,,,,,,,,,,Wireless Jabra Headphones,2026-01-28T05:30:00.237Z,,,,,,,,,,,,,,,,,,,,,,https://benebular.github.io/pharylary/experiment/audio_check/alice_b.wav,Alice,10,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T05:30:00.365Z,124,Trials,172,172_creaky.wav,https://benebular.github.io/pharylary/data/audio/172_creaky.wav,28.png,123.png,left,28.png,123.png,left,28.png,yes,2581,Apple AirPods,2026-01-28T05:30:00.365Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:01.651Z,99,Trials,158,158_creaky.wav,https://benebular.github.io/pharylary/data/audio/158_creaky.wav,14.png,109.png,right,109.png,14.png,right,14.png,yes,229,JBL Tune 720BT,2026-01-28T05:30:01.651Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T05:29:58.721Z,272,Trials,24,24_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/24_non-creaky.wav,24.png,119.png,right,119.png,24.png,right,24.png,yes,591,Baseus Bowie E20,2026-01-28T05:29:58.721Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:02.235Z,122,Trials,74,74_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/74_non-creaky.wav,82.png,177.png,right,177.png,82.png,right,82.png,yes,284,Wired over-ear headphones,2026-01-28T05:30:02.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:30:04.091Z,256,Trials,173,173_creaky.wav,https://benebular.github.io/pharylary/data/audio/173_creaky.wav,28.png,123.png,left,28.png,123.png,left,28.png,yes,61,Wired Over-ear Headphones.,2026-01-28T05:30:04.091Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:05.448Z,100,Trials,102,102_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/102_non-creaky.wav,119.png,24.png,left,119.png,24.png,left,119.png,yes,522,JBL Tune 720BT,2026-01-28T05:30:05.448Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:05.994Z,123,Trials,65,65_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/65_non-creaky.wav,72.png,167.png,left,72.png,167.png,left,72.png,yes,417,Wired over-ear headphones,2026-01-28T05:30:05.994Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:03.666Z,253,Trials,28,28_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/28_non-creaky.wav,28.png,123.png,right,123.png,28.png,right,28.png,yes,267,Wireless Jabra Headphones,2026-01-28T05:30:03.666Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T05:30:02.872Z,273,Trials,211,211_creaky.wav,https://benebular.github.io/pharylary/data/audio/211_creaky.wav,74.png,169.png,left,74.png,169.png,left,74.png,yes,13,Baseus Bowie E20,2026-01-28T05:30:02.872Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:30:07.772Z,257,Trials,127,127_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/127_non-creaky.wav,158.png,63.png,right,63.png,158.png,right,158.png,yes,225,Wired Over-ear Headphones.,2026-01-28T05:30:07.772Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:09.307Z,101,Trials,164,164_creaky.wav,https://benebular.github.io/pharylary/data/audio/164_creaky.wav,20.png,115.png,right,115.png,20.png,right,20.png,yes,72,JBL Tune 720BT,2026-01-28T05:30:09.307Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T05:30:06.681Z,274,Trials,153,153_creaky.wav,https://benebular.github.io/pharylary/data/audio/153_creaky.wav,9.png,104.png,left,9.png,104.png,left,9.png,yes,302,Baseus Bowie E20,2026-01-28T05:30:06.681Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:09.727Z,124,Trials,158,158_creaky.wav,https://benebular.github.io/pharylary/data/audio/158_creaky.wav,14.png,109.png,right,109.png,14.png,right,14.png,yes,258,Wired over-ear headphones,2026-01-28T05:30:09.727Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:30:11.214Z,258,Trials,249,249_creaky.wav,https://benebular.github.io/pharylary/data/audio/249_creaky.wav,123.png,28.png,right,28.png,123.png,right,123.png,yes,38,Wired Over-ear Headphones.,2026-01-28T05:30:11.214Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:06.928Z,254,Trials,139,139_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/139_non-creaky.wav,177.png,82.png,left,177.png,82.png,left,177.png,yes,136,Wireless Jabra Headphones,2026-01-28T05:30:06.928Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:10.685Z,255,Trials,156,156_creaky.wav,https://benebular.github.io/pharylary/data/audio/156_creaky.wav,12.png,107.png,left,12.png,107.png,left,12.png,yes,267,Wireless Jabra Headphones,2026-01-28T05:30:10.685Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T05:30:11.997Z,126,Trials,195,195_creaky.wav,https://benebular.github.io/pharylary/data/audio/195_creaky.wav,54.png,149.png,left,54.png,149.png,left,54.png,yes,951,Apple AirPods,2026-01-28T05:30:11.997Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:12.869Z,102,Trials,81,81_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/81_non-creaky.wav,81.png,176.png,right,176.png,81.png,right,81.png,yes,219,JBL Tune 720BT,2026-01-28T05:30:12.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T05:30:10.663Z,275,Trials,220,220_creaky.wav,https://benebular.github.io/pharylary/data/audio/220_creaky.wav,84.png,179.png,right,179.png,84.png,right,84.png,yes,394,Baseus Bowie E20,2026-01-28T05:30:10.663Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:14.432Z,256,Trials,206,206_creaky.wav,https://benebular.github.io/pharylary/data/audio/206_creaky.wav,68.png,163.png,left,68.png,163.png,left,68.png,yes,366,Wireless Jabra Headphones,2026-01-28T05:30:14.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:16.678Z,103,Trials,37,37_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/37_non-creaky.wav,36.png,131.png,left,36.png,131.png,left,36.png,yes,219,JBL Tune 720BT,2026-01-28T05:30:16.678Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:17.158Z,126,Trials,161,161_creaky.wav,https://benebular.github.io/pharylary/data/audio/161_creaky.wav,16.png,112.png,right,112.png,16.png,right,16.png,yes,86,Wired over-ear headphones,2026-01-28T05:30:17.158Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T05:30:17.689Z,127,Trials,129,129_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/129_non-creaky.wav,160.png,65.png,right,65.png,160.png,right,160.png,yes,1049,Apple AirPods,2026-01-28T05:30:17.689Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:13.409Z,125,Trials,175,175_creaky.wav,https://benebular.github.io/pharylary/data/audio/175_creaky.wav,30.png,125.png,right,125.png,30.png,right,30.png,yes,365,Wired over-ear headphones,2026-01-28T05:30:13.409Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T05:30:14.820Z,276,Trials,80,80_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/80_non-creaky.wav,80.png,175.png,right,175.png,80.png,right,80.png,yes,980,Baseus Bowie E20,2026-01-28T05:30:14.820Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:30:19.509Z,259,Trials,30,30_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/30_non-creaky.wav,30.png,125.png,left,30.png,125.png,left,30.png,yes,1117,Wired Over-ear Headphones.,2026-01-28T05:30:19.509Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:18.560Z,257,Trials,83,83_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/83_non-creaky.wav,83.png,178.png,left,83.png,178.png,left,83.png,yes,820,Wireless Jabra Headphones,2026-01-28T05:30:18.560Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:21.711Z,104,Trials,166,166_creaky.wav,https://benebular.github.io/pharylary/data/audio/166_creaky.wav,22.png,117.png,left,22.png,117.png,left,22.png,yes,1415,JBL Tune 720BT,2026-01-28T05:30:21.711Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:21.534Z,127,Trials,179,179_creaky.wav,https://benebular.github.io/pharylary/data/audio/179_creaky.wav,34.png,129.png,left,34.png,129.png,left,34.png,yes,360,Wired over-ear headphones,2026-01-28T05:30:21.534Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:22.163Z,258,Trials,21,21_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/21_non-creaky.wav,20.png,115.png,right,115.png,20.png,right,20.png,yes,265,Wireless Jabra Headphones,2026-01-28T05:30:22.163Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T05:30:19.295Z,277,Trials,56,56_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/56_non-creaky.wav,61.png,156.png,left,61.png,156.png,left,61.png,yes,835,Baseus Bowie E20,2026-01-28T05:30:19.295Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T05:30:23.480Z,128,Trials,57,57_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/57_non-creaky.wav,62.png,157.png,right,157.png,62.png,right,62.png,yes,1107,Apple AirPods,2026-01-28T05:30:23.480Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:25.432Z,105,Trials,1,1_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/1_non-creaky.wav,1.png,96.png,left,1.png,96.png,left,1.png,yes,250,JBL Tune 720BT,2026-01-28T05:30:25.432Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T05:30:23.442Z,278,Trials,62,62_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/62_non-creaky.wav,68.png,163.png,right,163.png,68.png,right,68.png,yes,882,Baseus Bowie E20,2026-01-28T05:30:23.442Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:25.721Z,128,Trials,234,234_creaky.wav,https://benebular.github.io/pharylary/data/audio/234_creaky.wav,99.png,4.png,right,4.png,99.png,right,99.png,yes,672,Wired over-ear headphones,2026-01-28T05:30:25.721Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:25.956Z,259,Trials,197,197_creaky.wav,https://benebular.github.io/pharylary/data/audio/197_creaky.wav,56.png,151.png,right,151.png,56.png,right,56.png,yes,262,Wireless Jabra Headphones,2026-01-28T05:30:25.956Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:29.768Z,129,Trials,151,151_creaky.wav,https://benebular.github.io/pharylary/data/audio/151_creaky.wav,7.png,101.png,right,101.png,7.png,right,7.png,yes,176,Wired over-ear headphones,2026-01-28T05:30:29.768Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T05:30:27.323Z,279,Trials,164,164_creaky.wav,https://benebular.github.io/pharylary/data/audio/164_creaky.wav,20.png,115.png,right,115.png,20.png,right,20.png,yes,233,Baseus Bowie E20,2026-01-28T05:30:27.323Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:30:28.349Z,261,Trials,257,257_creaky.wav,https://benebular.github.io/pharylary/data/audio/257_creaky.wav,141.png,46.png,right,46.png,141.png,right,141.png,yes,178,Wired Over-ear Headphones.,2026-01-28T05:30:28.349Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:30.049Z,260,Trials,166,166_creaky.wav,https://benebular.github.io/pharylary/data/audio/166_creaky.wav,22.png,117.png,left,22.png,117.png,left,22.png,yes,280,Wireless Jabra Headphones,2026-01-28T05:30:30.049Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T05:30:30.869Z,129,Trials,75,75_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/75_non-creaky.wav,83.png,178.png,right,178.png,83.png,right,83.png,yes,2350,Apple AirPods,2026-01-28T05:30:30.869Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:30:31.726Z,,Survey,288,288_creaky.wav,,182.png,,,,,,,,,Wired Headset,2026-01-28T05:30:31.726Z,7,7,5,msa,6,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:33.192Z,107,Trials,87,87_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/87_non-creaky.wav,87.png,182.png,right,182.png,87.png,right,87.png,yes,490,JBL Tune 720BT,2026-01-28T05:30:33.192Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:30:31.978Z,262,Trials,191,191_creaky.wav,https://benebular.github.io/pharylary/data/audio/191_creaky.wav,50.png,145.png,right,145.png,50.png,right,50.png,yes,505,Wired Over-ear Headphones.,2026-01-28T05:30:31.978Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:33.966Z,261,Trials,89,89_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/89_non-creaky.wav,98.png,3.png,left,98.png,3.png,left,98.png,yes,249,Wireless Jabra Headphones,2026-01-28T05:30:33.966Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:36.234Z,130,Trials,244,244_creaky.wav,https://benebular.github.io/pharylary/data/audio/244_creaky.wav,117.png,22.png,right,22.png,117.png,right,117.png,yes,2407,Wired over-ear headphones,2026-01-28T05:30:36.234Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T05:30:36.977Z,130,Trials,262,262_creaky.wav,https://benebular.github.io/pharylary/data/audio/262_creaky.wav,147.png,52.png,left,147.png,52.png,left,147.png,yes,973,Apple AirPods,2026-01-28T05:30:36.977Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:30:38.197Z,263,Trials,85,85_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/85_non-creaky.wav,85.png,180.png,left,85.png,180.png,left,85.png,yes,428,Wired Over-ear Headphones.,2026-01-28T05:30:38.197Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:37.073Z,108,Trials,29,29_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/29_non-creaky.wav,28.png,123.png,right,123.png,28.png,left,123.png,no,298,JBL Tune 720BT,2026-01-28T05:30:37.073Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:38.487Z,262,Trials,205,205_creaky.wav,https://benebular.github.io/pharylary/data/audio/205_creaky.wav,67.png,162.png,right,162.png,67.png,right,67.png,yes,290,Wireless Jabra Headphones,2026-01-28T05:30:38.487Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:40.500Z,131,Trials,191,191_creaky.wav,https://benebular.github.io/pharylary/data/audio/191_creaky.wav,50.png,145.png,left,50.png,145.png,left,50.png,yes,683,Wired over-ear headphones,2026-01-28T05:30:40.500Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:30:42.171Z,264,Trials,159,159_creaky.wav,https://benebular.github.io/pharylary/data/audio/159_creaky.wav,14.png,109.png,left,14.png,109.png,left,14.png,yes,790,Wired Over-ear Headphones.,2026-01-28T05:30:42.171Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:42.520Z,109,Trials,239,239_creaky.wav,https://benebular.github.io/pharylary/data/audio/239_creaky.wav,107.png,12.png,right,12.png,107.png,right,107.png,yes,1682,JBL Tune 720BT,2026-01-28T05:30:42.520Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T05:30:42.836Z,131,Trials,186,186_creaky.wav,https://benebular.github.io/pharylary/data/audio/186_creaky.wav,44.png,139.png,left,44.png,139.png,left,44.png,yes,1139,Apple AirPods,2026-01-28T05:30:42.836Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:43.693Z,263,Trials,181,181_creaky.wav,https://benebular.github.io/pharylary/data/audio/181_creaky.wav,36.png,131.png,right,131.png,36.png,right,36.png,yes,137,Wireless Jabra Headphones,2026-01-28T05:30:43.693Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T05:30:41.498Z,,AttentionCheck,,,,,,,,,,,,,Baseus Bowie E20,2026-01-28T05:30:41.498Z,,,,,,,,,,,,,,,,,,,,,,https://benebular.github.io/pharylary/experiment/audio_check/gone_b.wav,gone,11,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:45.536Z,132,Trials,54,54_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/54_non-creaky.wav,57.png,152.png,left,57.png,152.png,left,57.png,yes,569,Wired over-ear headphones,2026-01-28T05:30:45.536Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:30:46.973Z,265,Trials,142,142_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/142_non-creaky.wav,180.png,85.png,left,180.png,85.png,left,180.png,yes,1452,Wired Over-ear Headphones.,2026-01-28T05:30:46.973Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:47.521Z,264,Trials,11,11_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/11_non-creaky.wav,9.png,104.png,right,104.png,9.png,right,9.png,yes,524,Wireless Jabra Headphones,2026-01-28T05:30:47.521Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:47.627Z,110,Trials,217,217_creaky.wav,https://benebular.github.io/pharylary/data/audio/217_creaky.wav,81.png,176.png,right,176.png,81.png,right,81.png,yes,1450,JBL Tune 720BT,2026-01-28T05:30:47.627Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T05:30:50.740Z,132,Trials,169,169_creaky.wav,https://benebular.github.io/pharylary/data/audio/169_creaky.wav,25.png,120.png,left,25.png,120.png,left,25.png,yes,1927,Apple AirPods,2026-01-28T05:30:50.740Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:49.391Z,133,Trials,20,20_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/20_non-creaky.wav,20.png,115.png,right,115.png,20.png,right,20.png,yes,214,Wired over-ear headphones,2026-01-28T05:30:49.391Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:30:55.700Z,267,Trials,213,213_creaky.wav,https://benebular.github.io/pharylary/data/audio/213_creaky.wav,72.png,167.png,left,72.png,167.png,left,72.png,yes,691,Wired Over-ear Headphones.,2026-01-28T05:30:55.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:55.548Z,266,Trials,253,253_creaky.wav,https://benebular.github.io/pharylary/data/audio/253_creaky.wav,131.png,36.png,right,36.png,131.png,right,131.png,yes,676,Wireless Jabra Headphones,2026-01-28T05:30:55.548Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:52.484Z,111,Trials,51,51_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/51_non-creaky.wav,54.png,149.png,left,54.png,149.png,left,54.png,yes,929,JBL Tune 720BT,2026-01-28T05:30:52.484Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T05:30:56.998Z,133,Trials,277,277_creaky.wav,https://benebular.github.io/pharylary/data/audio/277_creaky.wav,165.png,70.png,left,165.png,70.png,left,165.png,yes,1141,Apple AirPods,2026-01-28T05:30:56.998Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:30:57.093Z,135,Trials,247,247_creaky.wav,https://benebular.github.io/pharylary/data/audio/247_creaky.wav,120.png,25.png,right,25.png,120.png,right,120.png,yes,514,Wired over-ear headphones,2026-01-28T05:30:57.093Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T05:30:57.270Z,112,Trials,92,92_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/92_non-creaky.wav,101.png,7.png,right,7.png,101.png,right,101.png,yes,676,JBL Tune 720BT,2026-01-28T05:30:57.270Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:30:59.163Z,267,Trials,137,137_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/137_non-creaky.wav,175.png,80.png,left,175.png,80.png,left,175.png,yes,391,Wireless Jabra Headphones,2026-01-28T05:30:59.163Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T05:31:00.478Z,268,Trials,45,45_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/45_non-creaky.wav,47.png,142.png,left,47.png,142.png,left,47.png,yes,412,Wired Over-ear Headphones.,2026-01-28T05:31:00.478Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T05:31:00.492Z,,Survey,251,251_creaky.wav,,127.png,,,,,,,,,Wired Headset,2026-01-28T05:31:00.492Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T05:31:01.736Z,136,Trials,170,170_creaky.wav,https://benebular.github.io/pharylary/data/audio/170_creaky.wav,26.png,121.png,right,121.png,26.png,right,26.png,yes,788,Wired over-ear headphones,2026-01-28T05:31:01.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T05:31:03.074Z,268,Trials,146,146_creaky.wav,https://benebular.github.io/pharylary/data/audio/146_creaky.wav,1.png,96.png,right,96.png,1.png,right,1.png,yes,312,Wireless Jabra Headphones,2026-01-28T05:31:03.074Z,,,,,,,,,,,,,,,,,,,,,,,,,,
